Log file open, 02/04/23 14:35:30
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:226][534]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:246][535]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:246][535]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:262][536]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:263][536]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:281][537]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:281][537]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:297][538]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:297][538]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:317][539]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:317][539]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:337][540]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:337][540]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:362][541]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:362][541]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:381][542]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:381][542]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:401][543]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:401][543]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:422][544]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:422][544]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:441][545]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_26
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.18:441][545]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:461][546]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:479][547]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:495][548]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:512][549]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:531][550]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:549][551]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:566][552]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:584][553]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:601][554]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:622][555]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:638][556]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:656][557]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.18:674][558]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:431][598]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:431][598]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:448][599]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:448][599]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:465][600]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:465][600]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:488][601]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:488][601]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:506][602]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:506][602]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:524][603]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:525][603]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:546][604]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:546][604]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:565][605]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:566][605]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:587][606]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:587][606]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:606][607]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:607][607]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:628][608]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:628][608]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:647][609]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:647][609]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:667][610]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:667][610]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:688][611]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_27
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.19:689][611]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:712][612]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:733][613]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:753][614]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:772][615]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:792][616]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:811][617]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:829][618]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:849][619]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:868][620]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:885][621]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:905][622]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:925][623]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.19:944][624]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.20:713][667]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_28
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.20:713][667]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.20:729][668]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_28
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.20:729][668]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.20:749][669]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_28
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.20:749][669]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.20:768][670]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_28
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
[2023.02.04-21.56.20:768][670]PIE: Error: Blueprint Runtime Error: "Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)". Node:  Add Local Rotation Graph:  EventGraph Function:  Execute Ubergraph BP Tunnel Blueprint:  BP_Tunnel
[2023.02.04-21.56.20:787][671]LogScript: Warning: Attempted to access HealthPack via property HealthPack, but HealthPack is not valid (pending kill or garbage)
	BP_Tunnel_C /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap:PersistentLevel.BP_Tunnel_C_28
	Function /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel_C:ExecuteUbergraph_BP_Tunnel:0231
